"ID","Player","Team","Position","RkOv","Status","FPts","FP/G","Ros","+/-","Par","Bir","Eag","Bog","DBo","Alb","H1","TP","Oth","Plc"
"*03ua3*","Sam Connor","null","null","897","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0597b*","Estiaan Conradie","null","null","898","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*050as*","Ruan Conradie","null","null","899","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o5w*","Steven Conran","null","null","900","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02y97*","Donald Constable","null","null","901","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0603t*","Martin Contini","null","null","284","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01p89*","Steve Conway","null","null","902","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05qvq*","Charles Coody","null","null","903","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*050hb*","Ben Cook","null","null","904","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01p8c*","John Cook","null","null","905","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05r59*","Michael Cook","null","null","906","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04fj5*","Alan Cooke","null","null","907","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o5x*","Peter Cooke","null","null","908","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02zle*","Carl Cooper","null","null","909","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0401m*","Cory Cooper","null","null","910","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05tee*","Roy Cootes","null","null","911","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03guc*","Rob Corcoran","null","null","912","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05qvm*","Anthony Cordes","null","null","913","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05rgr*","Cledy Cordoba","null","null","914","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*025rg*","Javier Cordova","null","null","915","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04hom*","Ben Corfee","null","null","916","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*028i3*","Lee Corfield","null","null","917","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03r2n*","Jean-Philip Cornellier","null","null","918","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o5y*","Adam Cornelson","null","null","919","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*030vq*","Franklin Corpening","null","null","920","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03rw4*","Jeff Corr","null","null","921","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*043fc*","Matthew Cort","null","null","922","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04914*","Antonio Costa","null","null","923","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01p8o*","Cesar Costilla","null","null","924","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02auq*","Jeff Coston","null","null","925","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01p8q*","Keoke Cotner","null","null","926","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01p8r*","Chris Couch","null","null","927","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05qvk*","Lauren Coughlin","null","null","928","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o5z*","Dave Coupland","null","null","929","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01p8u*","Fred Couples","null","null","373","FA","0","0","0%","-0.4%","0","0","0","0","0","0","0","0","0","0"
"*04dg8*","Ugo Coussaud","null","null","930","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02oyq*","Rob Couture","null","null","931","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*030zh*","Vince Covello","null","null","932","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05qyp*","Patrick Cover","null","null","933","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06cq0*","Trey Cox","null","null","934","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04m6n*","Chris Crabtree","null","null","935","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04pku*","Ben Crancer","null","null","936","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01p91*","Ben Crane","null","null","239","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05mbt*","Aaron Crawford","null","null","937","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o60*","Adam Crawford","null","null","938","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041hp*","Christopher Crawford","null","null","330","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04cvj*","Cory Crawford","null","null","939","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ocl*","Joshua Creel","null","null","940","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*061p3*","Myles Creighton","null","null","941","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01p95*","Ben Crenshaw","null","null","942","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o61*","Marco Crespi","null","null","943","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*030zi*","Brandon Crick","null","null","944","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04sy6*","Chris Crisologo","null","null","945","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04mcu*","Sean Crocker","null","null","946","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05u24*","Daniel Croft","null","null","947","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05nz1*","Stoney Crouch","null","null","948","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03pbw*","Tim Crouch","null","null","949","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06al4*","Harrison Crowe","null","null","950","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04gg6*","Trace Crowe","null","null","225","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03tii*","Emilio Cuartero Blanco","null","null","951","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02oh3*","Nick Cullen","null","null","952","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05qy6*","Quade Cummins","null","null","953","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01p9h*","Josh Cunliffe","null","null","954","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04qm9*","George Cunningham","null","null","955","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02i47*","Jeff Curl","null","null","956","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03cyd*","Rod Curl, Jr.","null","null","957","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o62*","Andrew Curlewis","null","null","958","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01uqf*","Jon Curran","null","null","959","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06cga*","Stephen Curry","null","null","960","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01p9r*","Ben Curtis","null","null","961","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04rnn*","Thomas Curtis","null","null","962","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*043pk*","Steve Cutler","null","null","963","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o63*","Sam Cyr","null","null","964","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04qma*","Adam D'Amario","null","null","965","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02oh4*","Adilson Da Silva","null","null","966","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*030f7*","Joe Daley","null","null","967","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041hq*","Brad Dalke","null","null","968","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02ibi*","David Damesworth","null","null","970","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pa8*","Robert Damron","null","null","971","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0401n*","Charlie Danielson","null","null","972","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o64*","Jens Dantorp","null","null","973","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pah*","Steve Dartnall","null","null","974","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041hr*","Shankar Das","null","null","975","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041hs*","Franck Daux","null","null","976","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03pph*","Michael Davan","null","null","977","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04aqk*","Keenan Davidse","null","null","978","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o65*","Matt Davidson","null","null","979","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01paq*","Rhys Davies","null","null","980","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01sf5*","Guillermo Davila","null","null","981","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01par*","Brian Davis","null","null","325","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*061qj*","Callum Davison","null","null","982","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pb2*","Marco Dawson","null","null","983","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pb4*","Glen Day","null","null","984","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o04*","Kelvin Day","null","null","985","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04apf*","Alexandre Daydou","null","null","986","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05gd4*","Scott De Borba","null","null","987","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04cob*","Andre De Decker","null","null","988","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pbb*","Brendon De Jonge","null","null","989","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*031vf*","Eduardo De La Riva","null","null","990","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04y14*","Justin De Los Santos","null","null","991","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04mts*","Julien De Poyen","null","null","992","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*028i4*","Floris De Vries","null","null","993","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pbr*","Bryan DeCorso","null","null","994","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*027et*","Christopher DeForest","null","null","995","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pbz*","Graham DeLaet","null","null","996","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05107*","Thomas DeMarco","null","null","997","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04pi7*","Mickey DeMorat","null","null","998","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ggm*","Mookie DeMoss","null","null","999","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*060vp*","Morgan DeNeen","null","null","347","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05xsh*","Chaka DeSilva","null","null","1000","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*050ys*","JC Deacon","null","null","1001","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*047gm*","Joe Dean","null","null","1002","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0292w*","Stuart Deane","null","null","1003","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*030zj*","Chip Deason","null","null","1004","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03vlc*","Mathieu Decottignies-Lafon","null","null","1005","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04doi*","Chanachok Dejpiratanamongkol","null","null","1006","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o68*","Carlos Del Moral","null","null","1007","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ogc*","Alejandro Del Rey","null","null","1008","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06bq3*","Alejandro Del Rey","null","null","1009","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06bt9*","Alejandro Del Rey","null","null","1010","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ofp*","Cristobal Del Solar","null","null","286","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03out*","Samuel Del Val","null","null","1011","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pc1*","Brent Delahoussaye","null","null","1012","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04z6e*","Juan Delgado","null","null","1013","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o69*","Matteo Delpodio","null","null","1014","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pc7*","Jay Delsing","null","null","1015","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0662i*","Derek Deminsky","null","null","1016","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02jv4*","Todd Demsey","null","null","1017","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*050y7*","Joseph Deraney","null","null","1018","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o6a*","Robert-Jan Derksen","null","null","1019","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02j72*","Casey Devoll","null","null","1020","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04yrf*","M Dharma","null","null","1021","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041ht*","Enrico Di Nitto","null","null","1022","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pd8*","Chris DiMarco","null","null","1023","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03a1r*","Roberto Diaz","null","null","263","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pcv*","Keith Dicciani","null","null","1024","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pcx*","Bubba Dickerson","null","null","1025","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*061ao*","Paul Dickinson","null","null","1026","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0510n*","Eric Dietrich","null","null","1027","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05a0f*","Jarryd Dillas","null","null","1028","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06bq1*","Wenyi Ding","null","null","1029","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pd9*","Robert Dinwiddie","null","null","1030","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ald*","Martin Dive","null","null","1031","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*041hu*","David Dixon","null","null","1032","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*030zk*","Chris Doak","null","null","1033","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04dan*","Hugo Dobson","null","null","1034","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02px0*","Matt Dobyns","null","null","1035","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*052rv*","Alistair Docherty","null","null","1036","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*042vc*","Stephen Dodd","null","null","1037","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pdn*","Trevor Dodds","null","null","1038","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02i48*","Will Dodson","null","null","1039","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o6b*","Andrew Dodt","null","null","1040","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05grs*","Justin Doeden","null","null","1041","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02oyr*","Greg Doherty","null","null","1042","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o6c*","Jack Doherty","null","null","1043","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o6d*","Agustin Domingo","null","null","1044","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03nux*","Matias Dominguez","null","null","1045","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03o6e*","Puma Dominguez","null","null","1046","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03pcp*","Paul Donahoo","null","null","1047","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02aur*","Jamie Donaldson","null","null","1048","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03d9q*","Andrew Dorn","null","null","1049","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*061ax*","Cooper Dossey","null","null","1050","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ylu*","Bruce Doucett","null","null","1051","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*01pe4*","Nick Dougherty","null","null","1052","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*02aus*","Sean Dougherty","null","null","1053","FA","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
